total_loss,mse_loss,kl_loss,sparse_loss
3.4287265141805015,0.9905410806337992,2.318312872045984,0.1198725551366806
3.4268830021222434,0.9758627166350683,2.32504790633296,0.12597236720224222
3.4171119928359985,0.9737606445948283,2.3246178549403944,0.11873350230356057
3.4156664609909058,0.9618364671866099,2.3356135288874307,0.11821639537811279
3.4137117067972818,0.9448671042919159,2.3489505431304374,0.11989402025938034
3.4127416213353476,0.9446948319673538,2.348007023644944,0.12003980949521065
3.405963440736135,0.9123807102441788,2.3737135181824365,0.11986914277076721
3.398001233736674,0.8717451790968577,2.40366803171734,0.12258801609277725
3.3987467090288797,0.8749867031971613,2.4003117103129625,0.12344832842548688
3.3874638279279075,0.8324792186419169,2.431744359433651,0.12324032187461853
3.382305463155111,0.7977278033892313,2.4599169741074243,0.12466071483989556
3.379692852497101,0.7973719835281372,2.456963070978721,0.12535779923200607
3.373804986476898,0.7755471666653951,2.4736285458008447,0.1246291920542717
3.368281821409861,0.7667752106984457,2.47616903608044,0.12533755662540594
3.3679581681887307,0.7701443632443746,2.4717231119672456,0.12609073395530382
3.3601426680882773,0.7427943001190821,2.491300329566002,0.12604796886444092
3.356038053830465,0.7279367645581564,2.500556353479624,0.12754493206739426
3.3535942236582437,0.7262024333079656,2.4987300472954908,0.12866170331835747
3.347067415714264,0.7091690053542455,2.5087506473064423,0.1291477084159851
3.3377992510795593,0.6795676549275717,2.5266226107875505,0.13160894686977068
3.333998123804728,0.6741224477688471,2.526386372745037,0.13348924989501634
3.32816082239151,0.656958132982254,2.5370686451594033,0.134133979678154
3.3228753805160522,0.6250677903493246,2.5618675214548907,0.13594006622831026
3.3187676270802817,0.6188658525546392,2.5627147319416204,0.13718704506754875
3.313847800095876,0.6109366665283839,2.5657360603411994,0.1371750831604004
3.3057323892911277,0.6060990790526072,2.562753857423862,0.1368794155617555
3.30366458495458,0.6057311445474625,2.5613073060909906,0.1366261218984922
3.3014572262763977,0.5928989847501119,2.572135843336582,0.13642236590385437
3.293948213259379,0.5717822561661402,2.584610943992933,0.13755501558383307
3.2912150224049888,0.5666812211275101,2.5860522016882896,0.13848156357804933
3.289988378683726,0.5610690464576086,2.5901687567432723,0.1387505680322647
3.2833767334620156,0.5346429695685705,2.609567475815614,0.13916631663839021
3.283054689566294,0.534264087677002,2.609064201513926,0.13972646618882814
3.278400719165802,0.5325610538323721,2.6059194281697273,0.13992029428482056
3.275737742582957,0.5382079184055328,2.5988903964559236,0.13863937556743622
3.274640421072642,0.5408450216054916,2.5958429997166,0.1379523848493894
3.2744154930114746,0.5334028974175453,2.603148693839709,0.1378638744354248
3.270458459854126,0.5246506532033285,2.607778526842594,0.13802930464347204
3.270453671614329,0.5258839453260103,2.606354402999083,0.13821527486046156
3.2667518059412637,0.5165175050497055,2.6118933682640395,0.13834093511104584
3.2645840446154275,0.5237031827370325,2.6032852679491043,0.1375955380499363
3.263215661048889,0.5256218065818151,2.6005296781659126,0.13706417505939802
3.2622206807136536,0.5161716242631277,2.608803612490495,0.1372455209493637
3.2603374123573303,0.5081312904755274,2.6148149371147156,0.13739120091001192
3.258693198362986,0.5057889297604561,2.615452808638414,0.13745141898592314
3.258600970109304,0.5045111353198687,2.616471933821837,0.13761776685714722
3.25617923339208,0.5027817363540331,2.616523245970408,0.13687423492471376
3.25622288386027,0.507112979888916,2.612596613665422,0.13651328533887863
3.2545929551124573,0.5040009543299675,2.613880862792333,0.1367110311985016
3.2519830067952475,0.48995132992664975,2.6256997883319855,0.13633184134960175
3.252544939517975,0.4927358850836754,2.623523878554503,0.136285200715065
3.2515792846679688,0.4982963999112447,2.6172529458999634,0.13602985441684723
